conftest.c:10,nm_test_func
shell.c:10637,idxAppendText
shell.c:10646,idxAppendText
shell.c:10650,idxAppendText
shell.c:10657,sqlite3_exec
shell.c:10659,sqlite3_free
shell.c:10664,idxFinalize
shell.c:10676,sqlite3_user_data
shell.c:10690,sqlite3_randomness
shell.c:10696,sqlite3_result_int
shell.c:10717,sqlite3_user_data
shell.c:10717,sqlite3_value_int
shell.c:10736,sqlite3_result_int64
shell.c:10740,sqlite3_result_double
shell.c:10744,sqlite3_result_blob
shell.c:10748,sqlite3_result_text
shell.c:10752,sqlite3_value_type
shell.c:10759,sqlite3_value_int64
shell.c:10763,sqlite3_value_double
shell.c:10768,sqlite3_value_bytes
shell.c:10771,sqlite3_realloc
shell.c:10773,sqlite3_result_error_nomem
shell.c:10781,sqlite3_value_blob
shell.c:10784,sqlite3_value_text
shell.c:10792,idxPrepareStmt
shell.c:10804,sqlite3_step
shell.c:10805,sqlite3_column_int
shell.c:10807,idxFinalize
shell.c:10813,sqlite3_bind_text
shell.c:10833,sqlite3_step
shell.c:10834,idxAppendText
shell.c:10834,sqlite3_column_text
shell.c:10842,sqlite3_reset
shell.c:10846,sqlite3_mprintf
shell.c:10850,sqlite3_mprintf
shell.c:10854,sqlite3_free
shell.c:10859,idxPrepareStmt
shell.c:10862,sqlite3_free
shell.c:10865,idxMalloc
shell.c:10867,sqlite3_step
shell.c:10871,sqlite3_step
shell.c:10874,sqlite3_column_int
shell.c:10882,sqlite3_mprintf
shell.c:10886,idxAppendText
shell.c:10891,sqlite3_bind_text
shell.c:10891,sqlite3_reset
shell.c:10891,sqlite3_step
shell.c:10898,idxHashFind
shell.c:10898,strlen
shell.c:10903,sqlite3_free
shell.c:10906,idxFinalize
shell.c:10906,sqlite3_free
shell.c:10912,sqlite3_exec
shell.c:10920,sqlite3_mprintf
shell.c:10923,sqlite3_exec
shell.c:10923,sqlite3_free
shell.c:10959,idxLargestIndex
shell.c:10962,sqlite3_exec
shell.c:10965,idxMalloc
shell.c:10970,sqlite3_create_function
shell.c:10977,sqlite3_create_function
shell.c:10982,idxPrepareStmt
shell.c:10986,idxPrepareStmt
shell.c:10989,idxPrepareStmt
shell.c:10992,sqlite3_step
shell.c:10993,sqlite3_column_int64
shell.c:10993,sqlite3_column_text
shell.c:10998,idxBuildSampleTable
shell.c:11005,idxPopulateOneStat1
shell.c:11009,sqlite3_exec
shell.c:11014,idxFinalize
shell.c:11020,sqlite3_free
shell.c:11022,sqlite3_free
shell.c:11026,sqlite3_exec
shell.c:11029,sqlite3_exec
shell.c:11036,idxMalloc
shell.c:11049,sqlite3_open
shell.c:11054,sqlite3_open
shell.c:11056,sqlite3_db_config
shell.c:11063,idxPrintfPrepareStmt
shell.c:11068,sqlite3_step
shell.c:11069,sqlite3_column_text
shell.c:11070,sqlite3_exec
shell.c:11072,idxFinalize
shell.c:11077,idxCreateVtabSchema
shell.c:11082,sqlite3_set_authorizer
shell.c:11088,sqlite3_expert_destroy
shell.c:11134,sqlite3_prepare_v2
shell.c:11138,idxMalloc
shell.c:11138,sqlite3_sql
shell.c:11138,strlen
shell.c:11149,sqlite3_finalize
shell.c:11152,idxDatabaseError
shell.c:11157,idxScanFree
shell.c:11157,idxStatementFree
shell.c:11166,idxProcessTriggers
shell.c:11175,idxCreateCandidates
shell.c:11178,sqlite3_mprintf
shell.c:11184,idxPopulateStat1
shell.c:11189,idxAppendText
shell.c:11198,idxFindIndexes
shell.c:11248,idxHashClear
shell.c:11248,idxScanFree
shell.c:11248,idxStatementFree
shell.c:11248,idxTableFree
shell.c:11248,idxWriteFree
shell.c:11248,sqlite3_close
shell.c:11248,sqlite3_free
shell.c:11418,sqlite3_declare_vtab
shell.c:11428,sqlite3_malloc64
shell.c:11448,sqlite3_finalize
shell.c:11448,sqlite3_free
shell.c:11517,sqlite3_malloc64
shell.c:11541,sqlite3_finalize
shell.c:11543,sqlite3_free
shell.c:11557,dbdataResetCursor
shell.c:11557,sqlite3_free
shell.c:11588,sqlite3_bind_int64
shell.c:11588,sqlite3_step
shell.c:11601,sqlite3_column_bytes
shell.c:11603,sqlite3_malloc64
shell.c:11608,sqlite3_column_blob
shell.c:11616,sqlite3_reset
shell.c:11677,dbdataValueBytes
shell.c:11682,sqlite3_result_null
shell.c:11686,sqlite3_result_int
shell.c:11689,sqlite3_result_int
shell.c:11705,sqlite3_result_double
shell.c:11709,sqlite3_result_int64
shell.c:11717,sqlite3_result_text
shell.c:11719,sqlite3_result_blob
shell.c:11742,dbdataLoadPage
shell.c:11747,get_uint16
shell.c:11757,sqlite3_free
shell.c:11798,get_uint16
shell.c:11808,dbdataGetVarint
shell.c:11813,dbdataGetVarint
shell.c:11843,sqlite3_malloc64
shell.c:11854,get_uint32
shell.c:11857,dbdataLoadPage
shell.c:11867,get_uint32
shell.c:11867,sqlite3_free
shell.c:11875,dbdataGetVarint
shell.c:11889,dbdataGetVarint
shell.c:11889,dbdataValueBytes
shell.c:11896,sqlite3_free
shell.c:11909,sqlite3_free
shell.c:11934,sqlite3_mprintf
shell.c:11942,sqlite3_free
shell.c:11942,sqlite3_prepare_v2
shell.c:11944,sqlite3_step
shell.c:11945,sqlite3_column_int
shell.c:11947,sqlite3_finalize
shell.c:11956,dbdataResetCursor
shell.c:11968,sqlite3_value_text
shell.c:11971,sqlite3_value_int
shell.c:11974,dbdataDbsize
shell.c:11983,sqlite3_prepare_v2
shell.c:11990,sqlite3_bind_text
shell.c:11992,sqlite3_errmsg
shell.c:11992,sqlite3_mprintf
shell.c:11995,dbdataNext
shell.c:12013,sqlite3_result_int64
shell.c:12022,get_uint16
shell.c:12025,get_uint32
shell.c:12025,sqlite3_result_int64
shell.c:12033,sqlite3_result_int64
shell.c:12036,sqlite3_result_int
shell.c:12039,sqlite3_result_int
shell.c:12043,sqlite3_result_int64
shell.c:12045,dbdataGetVarint
shell.c:12045,dbdataValue
shell.c:12071,sqlite3_create_module
shell.c:12101,sqlite3_create_module
shell.c:12110,sqlite3DbdataRegister
shell.c:12364,fflush
shell.c:12364,fprintf
shell.c:12375,fprintf
shell.c:12375,sqlite3_result_value
shell.c:12375,sqlite3_user_data
shell.c:12375,sqlite3_value_text
shell.c:12395,exit
shell.c:12395,fprintf
shell.c:12395,sqlite3_vmprintf
shell.c:12441,sqlite3_value_text
shell.c:12443,getenv
shell.c:12446,sqlite3_result_error
shell.c:12449,sqlite3_value_type
shell.c:12450,sqlite3_result_error
shell.c:12453,sqlite3_context_db_handle
shell.c:12453,sqlite3_file_control
shell.c:12457,sqlite3_mprintf
shell.c:12457,sqlite3_randomness
shell.c:12461,sqlite3_result_error_nomem
shell.c:12465,fopen64
shell.c:12465,sqlite3_value_type
shell.c:12470,sqlite3_result_error
shell.c:12473,sqlite3_value_bytes
shell.c:12475,fwrite
shell.c:12475,sqlite3_value_blob
shell.c:12477,sqlite3_value_text
shell.c:12479,strstr
shell.c:12480,fwrite
shell.c:12480,sqlite3_value_text
shell.c:12482,fclose
shell.c:12485,sqlite3_result_error
shell.c:12488,sqlite3_mprintf
shell.c:12490,sqlite3_result_error_nomem
shell.c:12493,sqlite3_free
shell.c:12493,system
shell.c:12496,sqlite3_result_error
shell.c:12499,fopen64
shell.c:12501,sqlite3_result_error
shell.c:12505,fseek
shell.c:12505,ftell
shell.c:12505,rewind
shell.c:12505,sqlite3_malloc64
shell.c:12510,sqlite3_result_error_nomem
shell.c:12513,fclose
shell.c:12513,fread
shell.c:12517,sqlite3_result_error
shell.c:12521,sqlite3_result_blob64
shell.c:12536,sqlite3_result_text64
shell.c:12542,fclose
shell.c:12543,sqlite3_free
shell.c:12543,unlink
shell.c:12568,fprintf
shell.c:12572,fprintf
shell.c:12573,fprintf
shell.c:12584,strstr
shell.c:12590,strstr
shell.c:12592,sqlite3_snprintf
shell.c:12593,strstr
shell.c:12608,fprintf
shell.c:12610,fprintf
shell.c:12615,fprintf
shell.c:12619,fprintf
shell.c:12627,fprintf
shell.c:12647,fprintf
shell.c:12659,fprintf
shell.c:12659,unused_string
shell.c:12663,fprintf
shell.c:12663,unused_string
shell.c:12666,fprintf
shell.c:12671,fprintf
shell.c:12675,fprintf
shell.c:12683,fprintf
shell.c:12686,fprintf
shell.c:12688,fprintf
shell.c:12690,fprintf
shell.c:12693,fprintf
shell.c:12702,fputc
shell.c:12707,fputc
shell.c:12710,fputc
shell.c:12713,fputc
shell.c:12716,fputc
shell.c:12719,fputc
shell.c:12721,__ctype_b_loc
shell.c:12722,fprintf
shell.c:12724,fputc
shell.c:12727,fputc
shell.c:12735,strlen
shell.c:12736,fputc
shell.c:12740,fputc
shell.c:12743,fputc
shell.c:12745,fputc
shell.c:12747,fputc
shell.c:12749,fputc
shell.c:12751,fputc
shell.c:12753,fputc
shell.c:12755,fprintf
shell.c:12758,fputc
shell.c:12761,fputc
shell.c:12780,fprintf
shell.c:12783,fprintf
shell.c:12785,fprintf
shell.c:12787,fprintf
shell.c:12789,fprintf
shell.c:12791,fprintf
shell.c:12831,fprintf
shell.c:12840,strstr
shell.c:12841,fprintf
shell.c:12841,shell_check_oom
shell.c:12841,sqlite3_free
shell.c:12841,sqlite3_mprintf
shell.c:12846,fprintf
shell.c:12850,fprintf
shell.c:12860,exit
shell.c:12861,sqlite3_interrupt
shell.c:12906,failIfSafeMode
shell.c:12912,sqlite3_stricmp
shell.c:12913,failIfSafeMode
shell.c:12928,fprintf
shell.c:12957,fprintf
shell.c:12959,output_c_string
shell.c:12961,fprintf
shell.c:12964,fprintf
shell.c:12965,safeModeAuth
shell.c:12979,sqlite3_strglob
shell.c:12980,fprintf
shell.c:12982,fprintf
shell.c:12985,printSchemaLine
shell.c:13000,__ctype_b_loc
shell.c:13010,strlen30
shell.c:13014,fprintf
shell.c:13016,shell_check_oom
shell.c:13016,sqlite3_malloc64
shell.c:13037,sqlite3_free
shell.c:13055,eqp_next_row
shell.c:13055,strlen30
shell.c:13060,eqp_next_row
shell.c:13060,fprintf
shell.c:13065,eqp_render_level
shell.c:13080,eqp_reset
shell.c:13083,fprintf
shell.c:13083,sqlite3_free
shell.c:13087,fprintf
shell.c:13089,eqp_render_level
shell.c:13089,eqp_reset
shell.c:13103,fprintf
shell.c:13109,fprintf
shell.c:13122,fputs
shell.c:13125,fprintf
shell.c:13138,fputs
shell.c:13138,print_dashes
shell.c:13141,fputs
shell.c:13141,print_dashes
shell.c:13144,fputs
shell.c:13146,fputs
shell.c:13173,strlen30
shell.c:13176,fprintf
shell.c:13179,fprintf
shell.c:13190,fputs
shell.c:13190,utf8_width_print
shell.c:13195,fputs
shell.c:13195,print_dashes
shell.c:13204,strlenChar
shell.c:13205,strlenChar
shell.c:13209,fprintf
shell.c:13213,fputs
shell.c:13213,utf8_width_print
shell.c:13219,printSchemaLine
shell.c:13231,sqlite3_strlike
shell.c:13232,sqlite3_strlike
shell.c:13234,fprintf
shell.c:13237,shell_check_oom
shell.c:13237,sqlite3_mprintf
shell.c:13240,__ctype_b_loc
shell.c:13242,__ctype_b_loc
shell.c:13244,__ctype_b_loc
shell.c:13245,__ctype_b_loc
shell.c:13250,__ctype_b_loc
shell.c:13251,strlen30
shell.c:13267,printSchemaLineN
shell.c:13273,wsToEol
shell.c:13276,printSchemaLineN
shell.c:13279,__ctype_b_loc
shell.c:13284,printSchemaLine
shell.c:13284,sqlite3_free
shell.c:13292,fprintf
shell.c:13299,fprintf
shell.c:13301,fprintf
shell.c:13303,fprintf
shell.c:13310,fprintf
shell.c:13312,fprintf
shell.c:13312,output_html_string
shell.c:13316,fprintf
shell.c:13319,fprintf
shell.c:13321,fprintf
shell.c:13322,fprintf
shell.c:13322,output_html_string
shell.c:13325,fprintf
shell.c:13331,output_c_string
shell.c:13332,fprintf
shell.c:13334,fprintf
shell.c:13338,output_c_string
shell.c:13339,fprintf
shell.c:13341,fprintf
shell.c:13348,output_csv
shell.c:13350,fprintf
shell.c:13354,output_csv
shell.c:13356,fprintf
shell.c:13363,fprintf
shell.c:13365,fprintf
shell.c:13367,fprintf
shell.c:13368,quoteChar
shell.c:13369,fprintf
shell.c:13369,shell_check_oom
shell.c:13369,sqlite3_free
shell.c:13369,sqlite3_mprintf
shell.c:13374,fprintf
shell.c:13377,fprintf
shell.c:13381,fprintf
shell.c:13383,fprintf
shell.c:13386,output_quoted_string
shell.c:13388,output_quoted_escaped_string
shell.c:13391,fprintf
shell.c:13393,sqlite3_column_double
shell.c:13398,fprintf
shell.c:13400,fprintf
shell.c:13404,sqlite3_snprintf
shell.c:13406,sqlite3_snprintf
shell.c:13408,fprintf
shell.c:13411,output_hex_blob
shell.c:13411,sqlite3_column_blob
shell.c:13411,sqlite3_column_bytes
shell.c:13414,isNumber
shell.c:13415,fprintf
shell.c:13417,output_quoted_string
shell.c:13419,output_quoted_escaped_string
shell.c:13422,fprintf
shell.c:13428,fputs
shell.c:13430,fputs
shell.c:13434,_IO_putc
shell.c:13434,output_json_string
shell.c:13437,fputs
shell.c:13439,sqlite3_column_double
shell.c:13444,fprintf
shell.c:13446,fprintf
shell.c:13448,fprintf
shell.c:13448,sqlite3_snprintf
shell.c:13452,output_json_string
shell.c:13452,sqlite3_column_blob
shell.c:13452,sqlite3_column_bytes
shell.c:13456,output_json_string
shell.c:13458,fprintf
shell.c:13461,_IO_putc
shell.c:13464,_IO_putc
shell.c:13471,fputs
shell.c:13472,output_quoted_string
shell.c:13474,fputs
shell.c:13478,fputs
shell.c:13480,fprintf
shell.c:13482,output_quoted_string
shell.c:13484,fprintf
shell.c:13486,fprintf
shell.c:13486,sqlite3_column_double
shell.c:13486,sqlite3_snprintf
shell.c:13491,output_hex_blob
shell.c:13491,sqlite3_column_blob
shell.c:13491,sqlite3_column_bytes
shell.c:13494,isNumber
shell.c:13495,fprintf
shell.c:13497,output_quoted_string
shell.c:13500,fputs
shell.c:13506,fprintf
shell.c:13507,fprintf
shell.c:13509,fprintf
shell.c:13513,fprintf
shell.c:13514,fprintf
shell.c:13516,fprintf
shell.c:13520,atoi
shell.c:13520,eqp_append
shell.c:13531,shell_callback
shell.c:13545,appendText
shell.c:13547,appendText
shell.c:13548,appendText
shell.c:13556,sqlite3_exec
shell.c:13595,fprintf
shell.c:13595,sqlite3_free
shell.c:13598,sqlite3_exec
shell.c:13617,quoteChar
shell.c:13617,strlen30
shell.c:13620,shell_check_oom
shell.c:13649,sqlite3_error_offset
shell.c:13651,sqlite3_mprintf
shell.c:13658,strlen
shell.c:13663,sqlite3_mprintf
shell.c:13664,__ctype_b_loc
shell.c:13666,sqlite3_mprintf
shell.c:13668,sqlite3_mprintf
shell.c:13685,sqlite3_prepare_v2
shell.c:13695,fprintf
shell.c:13695,shell_error_context
shell.c:13695,sqlite3_errmsg
shell.c:13695,sqlite3_free
shell.c:13702,sqlite3_column_count
shell.c:13702,sqlite3_step
shell.c:13705,fprintf
shell.c:13705,sqlite3_column_text
shell.c:13708,fprintf
shell.c:13708,sqlite3_column_text
shell.c:13713,fprintf
shell.c:13715,fprintf
shell.c:13717,sqlite3_step
shell.c:13719,sqlite3_finalize
shell.c:13721,fprintf
shell.c:13721,sqlite3_errmsg
shell.c:13732,sqlite3_errmsg
shell.c:13732,sqlite3_str_appendf
shell.c:13732,sqlite3_str_new
shell.c:13742,sqlite3_str_appendf
shell.c:13744,shell_error_context
shell.c:13746,sqlite3_free
shell.c:13746,sqlite3_str_appendall
shell.c:13749,shell_check_oom
shell.c:13749,sqlite3_str_finish
shell.c:13758,fopen64
shell.c:13758,getpid
shell.c:13758,sqlite3_snprintf
shell.c:13764,fgets
shell.c:13779,strlen30
shell.c:13779,strncmp
shell.c:13781,fprintf
shell.c:13786,fclose
shell.c:13794,sqlite3_status64
shell.c:13809,sqlite3_snprintf
shell.c:13811,sqlite3_snprintf
shell.c:13813,fprintf
shell.c:13831,fprintf
shell.c:13831,sqlite3_column_count
shell.c:13837,fprintf
shell.c:13837,sqlite3_column_decltype
shell.c:13837,sqlite3_column_name
shell.c:13837,sqlite3_snprintf
shell.c:13856,fprintf
shell.c:13856,sqlite3_stmt_status
shell.c:13862,displayStatLine
shell.c:13867,displayStatLine
shell.c:13870,displayStatLine
shell.c:13883,fprintf
shell.c:13883,sqlite3_db_status
shell.c:13902,fprintf
shell.c:13902,sqlite3_db_status
shell.c:13929,fprintf
shell.c:13929,sqlite3_stmt_status
shell.c:13940,fprintf
shell.c:13943,fprintf
shell.c:13943,sqlite3_stmt_status
shell.c:13954,displayLinuxIoStats
shell.c:14019,strcmp
shell.c:14045,sqlite3_column_count
shell.c:14064,sqlite3_sql
shell.c:14067,sqlite3_strnicmp
shell.c:14072,sqlite3_step
shell.c:14073,sqlite3_column_int
shell.c:14073,sqlite3_column_text
shell.c:14094,sqlite3_column_name
shell.c:14094,strcmp
shell.c:14095,sqlite3_reset
shell.c:14101,shell_check_oom
shell.c:14101,sqlite3_realloc64
shell.c:14107,str_in_array
shell.c:14114,str_in_array
shell.c:14115,sqlite3_column_int
shell.c:14121,sqlite3_free
shell.c:14121,sqlite3_reset
shell.c:14129,sqlite3_free
shell.c:14142,sqlite3_test_control
shell.c:14149,sqlite3_test_control
shell.c:14154,sqlite3_db_config
shell.c:14154,sqlite3_exec
shell.c:14183,sqlite3_bind_parameter_count
shell.c:14191,sqlite3_table_column_metadata
shell.c:14195,sqlite3_prepare_v2
shell.c:14200,sqlite3_bind_parameter_name
shell.c:14203,sqlite3_snprintf
shell.c:14206,sqlite3_bind_text
shell.c:14206,sqlite3_step
shell.c:14208,sqlite3_bind_value
shell.c:14208,sqlite3_column_value
shell.c:14210,sqlite3_bind_null
shell.c:14212,sqlite3_reset
shell.c:14214,sqlite3_finalize
shell.c:14252,fprintf
shell.c:14255,fprintf
shell.c:14270,fprintf
shell.c:14270,print_box_line
shell.c:14273,fprintf
shell.c:14273,print_box_line
shell.c:14276,fprintf
shell.c:14278,fputs
shell.c:14330,__ctype_b_loc
shell.c:14334,__ctype_b_loc
shell.c:14355,shell_check_oom
shell.c:14382,sqlite3_column_type
shell.c:14385,sqlite3_mprintf
shell.c:14389,sqlite3_column_text
shell.c:14389,sqlite3_mprintf
shell.c:14392,sqlite3_column_text
shell.c:14392,sqlite3_mprintf
shell.c:14395,sqlite3_column_blob
shell.c:14395,sqlite3_column_bytes
shell.c:14395,sqlite3_str_append
shell.c:14395,sqlite3_str_new
shell.c:14401,sqlite3_str_appendf
shell.c:14403,sqlite3_str_append
shell.c:14403,sqlite3_str_finish
shell.c:14421,sqlite3_step
shell.c:14446,sqlite3_column_count
shell.c:14449,shell_check_oom
shell.c:14449,sqlite3_malloc64
shell.c:14455,shell_check_oom
shell.c:14455,sqlite3_malloc64
shell.c:14459,shell_check_oom
shell.c:14459,sqlite3_malloc64
shell.c:14462,shell_check_oom
shell.c:14481,sqlite3_column_name
shell.c:14481,translateForDisplayAndDup
shell.c:14488,shell_check_oom
shell.c:14488,sqlite3_realloc64
shell.c:14506,quoted_column
shell.c:14506,sqlite3_free
shell.c:14510,sqlite3_column_text
shell.c:14514,translateForDisplayAndDup
shell.c:14521,sqlite3_step
shell.c:14526,strlenChar
shell.c:14540,fputs
shell.c:14540,utf8_width_print
shell.c:14544,fputs
shell.c:14544,print_dashes
shell.c:14551,fputs
shell.c:14551,print_row_separator
shell.c:14556,fprintf
shell.c:14556,fputs
shell.c:14556,strlenChar
shell.c:14561,print_row_separator
shell.c:14565,fputs
shell.c:14569,fprintf
shell.c:14569,fputs
shell.c:14569,strlenChar
shell.c:14574,print_row_separator
shell.c:14578,fprintf
shell.c:14578,print_box_row_separator
shell.c:14583,fprintf
shell.c:14583,strlenChar
shell.c:14589,print_box_row_separator
shell.c:14595,fprintf
shell.c:14601,utf8_width_print
shell.c:14603,fprintf
shell.c:14606,print_row_separator
shell.c:14608,print_box_row_separator
shell.c:14610,fprintf
shell.c:14616,fprintf
shell.c:14620,print_row_separator
shell.c:14622,print_box_row_separator
shell.c:14626,fprintf
shell.c:14633,sqlite3_free
shell.c:14637,sqlite3_free
shell.c:14638,sqlite3_free
shell.c:14657,exec_prepared_stmt_columnar
shell.c:14664,sqlite3_step
shell.c:14668,sqlite3_column_count
shell.c:14668,sqlite3_malloc64
shell.c:14671,shell_out_of_memory
shell.c:14680,sqlite3_column_name
shell.c:14686,sqlite3_column_type
shell.c:14693,sqlite3_column_text
shell.c:14704,shell_callback
shell.c:14707,sqlite3_step
shell.c:14711,sqlite3_free
shell.c:14713,fputs
shell.c:14715,printf
shell.c:14715,sqlite3_snprintf
shell.c:14736,sqlite3_expert_sql
shell.c:14765,sqlite3_expert_analyze
shell.c:14770,sqlite3_expert_count
shell.c:14774,fprintf
shell.c:14774,sqlite3_expert_report
shell.c:14779,sqlite3_expert_report
shell.c:14784,fprintf
shell.c:14787,fprintf
shell.c:14792,sqlite3_expert_destroy
shell.c:14817,strlen30
shell.c:14818,strncmp
shell.c:14821,strncmp
shell.c:14823,fprintf
shell.c:14826,integerValue
shell.c:14828,fprintf
shell.c:14834,fprintf
shell.c:14840,sqlite3_expert_new
shell.c:14842,fprintf
shell.c:14846,sqlite3_expert_config
shell.c:14850,sqlite3_free
shell.c:14882,expertFinish
shell.c:14882,expertHandleSQL
shell.c:14889,sqlite3_prepare_v2
shell.c:14892,save_err_msg
shell.c:14898,__ctype_b_loc
shell.c:14901,sqlite3_sql
shell.c:14903,__ctype_b_loc
shell.c:14913,fprintf
shell.c:14917,sqlite3_stmt_isexplain
shell.c:14918,disable_debug_trace_modes
shell.c:14918,sqlite3_db_config
shell.c:14924,sqlite3_db_config
shell.c:14926,shell_check_oom
shell.c:14926,sqlite3_mprintf
shell.c:14926,sqlite3_prepare_v2
shell.c:14930,sqlite3_step
shell.c:14931,sqlite3_column_int
shell.c:14931,sqlite3_column_text
shell.c:14935,eqp_render
shell.c:14936,eqp_append
shell.c:14938,eqp_render
shell.c:14940,sqlite3_finalize
shell.c:14940,sqlite3_free
shell.c:14944,shell_check_oom
shell.c:14944,sqlite3_mprintf
shell.c:14944,sqlite3_prepare_v2
shell.c:14948,exec_prepared_stmt
shell.c:14948,explain_data_delete
shell.c:14948,explain_data_prepare
shell.c:14953,sqlite3_finalize
shell.c:14953,sqlite3_free
shell.c:14957,sqlite3_db_config
shell.c:14957,sqlite3_finalize
shell.c:14957,sqlite3_prepare_v2
shell.c:14963,restore_debug_trace_modes
shell.c:14969,sqlite3_stmt_isexplain
shell.c:14972,sqlite3_stmt_isexplain
shell.c:14980,explain_data_prepare
shell.c:14984,bind_prepared_stmt
shell.c:14984,eqp_render
shell.c:14984,exec_prepared_stmt
shell.c:14984,explain_data_delete
shell.c:14991,display_stats
shell.c:14996,display_scanstats
shell.c:15002,sqlite3_finalize
shell.c:15006,__ctype_b_loc
shell.c:15008,save_err_msg
shell.c:15046,shell_check_oom
shell.c:15046,sqlite3_free
shell.c:15046,sqlite3_mprintf
shell.c:15046,sqlite3_prepare_v2
shell.c:15062,sqlite3_step
shell.c:15064,shell_check_oom
shell.c:15064,sqlite3_realloc
shell.c:15068,shell_check_oom
shell.c:15068,sqlite3_column_int
shell.c:15068,sqlite3_column_text
shell.c:15068,sqlite3_mprintf
shell.c:15073,sqlite3_column_text
shell.c:15073,sqlite3_stricmp
shell.c:15082,sqlite3_finalize
shell.c:15102,shell_check_oom
shell.c:15102,sqlite3_free
shell.c:15102,sqlite3_mprintf
shell.c:15102,sqlite3_prepare_v2
shell.c:15110,sqlite3_finalize
shell.c:15110,sqlite3_step
shell.c:15121,sqlite3_stricmp
shell.c:15128,sqlite3_table_column_metadata
shell.c:15140,sqlite3_prepare_v2
shell.c:15140,sqlite3_step
shell.c:15146,sqlite3_column_int
shell.c:15148,sqlite3_exec
shell.c:15148,sqlite3_finalize
shell.c:15148,sqlite3_snprintf
shell.c:15171,strcmp
shell.c:15178,fprintf
shell.c:15179,sqlite3_strglob
shell.c:15180,fprintf
shell.c:15181,strncmp
shell.c:15185,strncmp
shell.c:15188,fprintf
shell.c:15194,fprintf
shell.c:15194,shell_check_oom
shell.c:15194,sqlite3_free
shell.c:15194,sqlite3_mprintf
shell.c:15200,printSchemaLine
shell.c:15203,strcmp
shell.c:15204,tableColumnList
shell.c:15219,appendText
shell.c:15219,initText
shell.c:15219,quoteChar
shell.c:15226,appendText
shell.c:15229,appendText
shell.c:15229,quoteChar
shell.c:15232,appendText
shell.c:15236,appendText
shell.c:15236,initText
shell.c:15239,appendText
shell.c:15243,appendText
shell.c:15243,quoteChar
shell.c:15245,appendText
shell.c:15248,appendText
shell.c:15248,quoteChar
shell.c:15248,shell_exec
shell.c:15258,fprintf
shell.c:15258,shell_exec
shell.c:15258,toggleSelectOrder
shell.c:15280,sqlite3_exec
shell.c:15287,fprintf
shell.c:15287,strlen30
shell.c:15291,fprintf
shell.c:15291,sqlite3_free
shell.c:15297,sqlite3_exec
shell.c:15297,sqlite3_snprintf
shell.c:15300,fprintf
shell.c:15304,sqlite3_free
shell.c:15590,strcmp
shell.c:15591,strcmp
shell.c:15592,strcmp
shell.c:15598,fprintf
shell.c:15604,shell_check_oom
shell.c:15604,sqlite3_mprintf
shell.c:15607,sqlite3_strglob
shell.c:15608,fprintf
shell.c:15613,sqlite3_free
shell.c:15619,fprintf
shell.c:15627,shell_check_oom
shell.c:15627,sqlite3_mprintf
shell.c:15631,sqlite3_strlike
shell.c:15632,fprintf
shell.c:15634,fprintf
shell.c:15641,sqlite3_free
shell.c:15664,fopen64
shell.c:15670,fseek
shell.c:15670,ftell
shell.c:15670,rewind
shell.c:15670,sqlite3_malloc64
shell.c:15674,fclose
shell.c:15675,fclose
shell.c:15675,fread
shell.c:15678,sqlite3_free
shell.c:15743,fopen64
shell.c:15749,sqlite3_strlike
shell.c:15755,fread
shell.c:15756,memcmp
shell.c:15757,fclose
shell.c:15760,fread
shell.c:15760,fseek
shell.c:15762,memcmp
shell.c:15765,fread
shell.c:15765,fseek
shell.c:15770,sqlite3_strlike
shell.c:15774,fclose
shell.c:15797,fopen64
shell.c:15799,fprintf
shell.c:15808,fgets
shell.c:15811,__isoc99_sscanf
shell.c:15816,shell_check_oom
shell.c:15816,sqlite3_malloc
